lieu,latitude,longitude,result_label,result_score,result_score_next,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district,result_status
"10 boulevard Montmartre, 75009 Paris",48.871839,2.341972,10 Boulevard Montmartre 75009 Paris,0.9654145454545453,0.5570169696969697,housenumber,75109_6510_00010,10,10 Boulevard Montmartre,Boulevard Montmartre,75009,Paris,"75, Paris, Île-de-France",75109,,,Paris 9e Arrondissement,ok
"39 rue Broca, 75005 Paris",48.837954,2.34788,39 Rue Broca 75005 Paris,0.9714045454545455,,housenumber,75105_1313_00039,39,39 Rue Broca,Rue Broca,75005,Paris,"75, Paris, Île-de-France",75105,,,Paris 5e Arrondissement,ok
"58 rue des Lombards, 75001 Paris",48.859848,2.347811,58 Rue des Lombards 75001 Paris,0.9627390909090908,,housenumber,75101_5738_00058,58,58 Rue des Lombards,Rue des Lombards,75001,Paris,"75, Paris, Île-de-France",75101,,,Paris 1er Arrondissement,ok
"58 rue des Lombards, 75001 Paris",48.859848,2.347811,58 Rue des Lombards 75001 Paris,0.9627390909090908,,housenumber,75101_5738_00058,58,58 Rue des Lombards,Rue des Lombards,75001,Paris,"75, Paris, Île-de-France",75101,,,Paris 1er Arrondissement,ok
"8 avenue de la violette, 13100 Aix en provence",43.534906,5.447766,8 Avenue de la Violette 13100 Aix-en-Provence,0.9754863636363635,,housenumber,13001_3121_00008,8,8 Avenue de la Violette,Avenue de la Violette,13100,Aix-en-Provence,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",13001,,,,ok
"20 rue de la gaité, 75014 Paris",48.839811,2.32357,20 Rue de la Gaîté 75014 Paris,0.9752590909090909,0.6820311688311688,housenumber,75114_3919_00020,20,20 Rue de la Gaîté,Rue de la Gaîté,75014,Paris,"75, Paris, Île-de-France",75114,,,Paris 14e Arrondissement,ok
"58 rue des Lombards, 75001 Paris",48.859848,2.347811,58 Rue des Lombards 75001 Paris,0.9627390909090908,,housenumber,75101_5738_00058,58,58 Rue des Lombards,Rue des Lombards,75001,Paris,"75, Paris, Île-de-France",75101,,,Paris 1er Arrondissement,ok
"Avenue des Pyrénées, 31600 Muret",43.450939,1.320284,Avenue des Pyrénées 31600 Muret,0.97458,0.5423070588235294,street,31395_1460,,Avenue des Pyrénées,Avenue des Pyrénées,31600,Muret,"31, Haute-Garonne, Occitanie",31395,,,,ok
"Rue Cardinal Richaud, 33300 Bordeaux",44.887381,-0.564287,Rue Cardinal Richaud 33300 Bordeaux,0.9670699999999999,,street,33063_1578,,Rue Cardinal Richaud,Rue Cardinal Richaud,33300,Bordeaux,"33, Gironde, Nouvelle-Aquitaine",33063,,,,ok
"Pavillon Gabriel – Cour d’honneur du château, 78000 Versailles",48.811134,2.154707,Allée Gabriel Fauré 78000 Versailles,0.4288899173553719,0.4173360208643815,street,78646_1132,,Allée Gabriel Fauré,Allée Gabriel Fauré,78000,Versailles,"78, Yvelines, Île-de-France",78646,,,,ok
"22 rue Claude Drivon, 42800 Rive de gier",45.527985,4.612684,22 Rue Claude Drivon 42800 Rive-de-Gier,0.9681836363636362,,housenumber,42186_0176_00022,22,22 Rue Claude Drivon,Rue Claude Drivon,42800,Rive-de-Gier,"42, Loire, Auvergne-Rhône-Alpes",42186,,,,ok
"3 rue Pourquery de Boisserin, 84000 Avignon",43.94645,4.804598,3 Rue Pourquery de Boisserin 84000 Avignon,0.9641245454545454,,housenumber,84007_5177_00003,3,3 Rue Pourquery de Boisserin,Rue Pourquery de Boisserin,84000,Avignon,"84, Vaucluse, Provence-Alpes-Côte d'Azur",84007,,,,ok
"Place Gaston et Georges Brigot, 02400 Brasles",49.047872,3.427339,Place Georges et Gaston Brigot 02400 Brasles,0.9425136363636363,0.940670909090909,street,02114_fz4k7c,,Place Georges et Gaston Brigot,Place Georges et Gaston Brigot,02400,Brasles,"02, Aisne, Hauts-de-France",02114,,,,ok
"1 place de france, 91300 Massy",48.731764,2.289592,1 Place de France 91300 Massy,0.9627763636363635,0.6504807792207792,housenumber,91377_1770_00001,1,1 Place de France,Place de France,91300,Massy,"91, Essonne, Île-de-France",91377,,,,ok
"15, avenue Montaigne, 75008 Paris",48.865672,2.303279,15 Avenue Montaigne 75008 Paris,0.9707127272727273,,housenumber,75108_6450_00015,15,15 Avenue Montaigne,Avenue Montaigne,75008,Paris,"75, Paris, Île-de-France",75108,,,Paris 8e Arrondissement,ok
"Rue Abbé de l'Épée, 63000 Clermont ferrand",45.769857,3.08494,rue Abbé de l'Epée 63000 Clermont-Ferrand,0.9655045454545453,,street,63113_0020,,rue Abbé de l'Epée,rue Abbé de l'Epée,63000,Clermont-Ferrand,"63, Puy-de-Dôme, Auvergne-Rhône-Alpes",63113,,,,ok
"Impasse de l'abbaye, 94100 Saint-maur",48.813078,2.475391,Impasse de l’Abbaye 94100 Saint-Maur-des-Fossés,0.7450159683794466,0.6709591304347826,street,94068_0010,,Impasse de l’Abbaye,Impasse de l’Abbaye,94100,Saint-Maur-des-Fossés,"94, Val-de-Marne, Île-de-France",94068,,,,ok
"Place de la Madeleine, 75008 Paris",48.870062,2.324455,Place de la Madeleine 75008 Paris,0.9685063636363637,0.7248128229665071,street,75108_5891,,Place de la Madeleine,Place de la Madeleine,75008,Paris,"75, Paris, Île-de-France",75108,,,Paris 8e Arrondissement,ok
"78, rue Cardinet, 75017 Paris",48.884204,2.309259,78 Rue Cardinet 75017 Paris,0.9827790909090908,0.7859396480938415,housenumber,75117_1550_00078,78,78 Rue Cardinet,Rue Cardinet,75017,Paris,"75, Paris, Île-de-France",75117,,,Paris 17e Arrondissement,ok
"777 Pont de Flandres, 59000 Lille",50.627419,3.05376,Rue de Flandre 59000 Lille,0.61466,0.528542285012285,street,59350_3423,,Rue de Flandre,Rue de Flandre,59000,Lille,"59, Nord, Hauts-de-France",59350,59350,Lille,,ok
"15, avenue Montaigne, 75008 Paris",48.865672,2.303279,15 Avenue Montaigne 75008 Paris,0.9707127272727273,,housenumber,75108_6450_00015,15,15 Avenue Montaigne,Avenue Montaigne,75008,Paris,"75, Paris, Île-de-France",75108,,,Paris 8e Arrondissement,ok
"Impasse de l'abbaye, 94100 Saint-maur",48.813078,2.475391,Impasse de l’Abbaye 94100 Saint-Maur-des-Fossés,0.7450159683794466,0.6709591304347826,street,94068_0010,,Impasse de l’Abbaye,Impasse de l’Abbaye,94100,Saint-Maur-des-Fossés,"94, Val-de-Marne, Île-de-France",94068,,,,ok
"72/74 avenue Ardouin, 94420 Le plessis trévise",48.80535,2.578145,74 avenue ardouin 94420 Le Plessis-Trévise,0.9082474380165289,,housenumber,94059_0040_00074,74,74 avenue ardouin,avenue ardouin,94420,Le Plessis-Trévise,"94, Val-de-Marne, Île-de-France",94059,,,,ok
"Rue Albert Manoukian, 13480 Cabriès",43.419996,5.358318,Avenue Albert Manoukian 13480 Cabriès,0.837368968058968,,street,13019_0261,,Avenue Albert Manoukian,Avenue Albert Manoukian,13480,Cabriès,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",13019,,,,ok
"78, rue Cardinet, 75017 Paris",48.884204,2.309259,78 Rue Cardinet 75017 Paris,0.9827790909090908,0.7859396480938415,housenumber,75117_1550_00078,78,78 Rue Cardinet,Rue Cardinet,75017,Paris,"75, Paris, Île-de-France",75117,,,Paris 17e Arrondissement,ok
"18 chemin de la Loge, 31000 Toulouse",43.572731,1.434831,18 Chemin de la Loge 31400 Toulouse,0.8760998989898989,0.5690575098814229,housenumber,31555_5296_00018,18,18 Chemin de la Loge,Chemin de la Loge,31400,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,,ok
"58 rue des Lombards, 75001 Paris",48.859848,2.347811,58 Rue des Lombards 75001 Paris,0.9627390909090908,,housenumber,75101_5738_00058,58,58 Rue des Lombards,Rue des Lombards,75001,Paris,"75, Paris, Île-de-France",75101,,,Paris 1er Arrondissement,ok
"Île Seguin, 92100 Boulogne billancourt",48.827741,2.234805,Cours de l'Ile Seguin 92100 Boulogne-Billancourt,0.7622158607350096,0.684688347107438,street,92012_8534,,Cours de l'Ile Seguin,Cours de l'Ile Seguin,92100,Boulogne-Billancourt,"92, Hauts-de-Seine, Île-de-France",92012,,,,ok
"5, rue du Plateau, 75019 Paris",48.877926,2.385191,5 Rue du Plateau 75019 Paris,0.9762772727272725,0.704110320855615,housenumber,75119_7528_00005,5,5 Rue du Plateau,Rue du Plateau,75019,Paris,"75, Paris, Île-de-France",75119,,,Paris 19e Arrondissement,ok
"Port de la Gare, 75013 Paris",48.834914,2.377237,Port de la Gare 75013 Paris,0.9707045454545453,0.5931357575757575,street,75113_3951,,Port de la Gare,Port de la Gare,75013,Paris,"75, Paris, Île-de-France",75113,,,Paris 13e Arrondissement,ok
"45, rue la Boétie, 75008 Paris",48.873528,2.314195,45 Rue la Boétie 75008 Paris,0.9735745454545454,0.5421112416851441,housenumber,75108_5194_00045,45,45 Rue la Boétie,Rue la Boétie,75008,Paris,"75, Paris, Île-de-France",75108,,,Paris 8e Arrondissement,ok
"50, quai Charles de Gaulle, 69006 Lyon",45.7853,4.854545,50 Quai Charles de Gaulle 69006 Lyon,0.9701627272727272,,housenumber,69386_1380_00050,50,50 Quai Charles de Gaulle,Quai Charles de Gaulle,69006,Lyon,"69, Rhône, Auvergne-Rhône-Alpes",69386,,,Lyon 6e Arrondissement,ok
"45, rue la Boétie, 75008 Paris",48.873528,2.314195,45 Rue la Boétie 75008 Paris,0.9735745454545454,0.5421112416851441,housenumber,75108_5194_00045,45,45 Rue la Boétie,Rue la Boétie,75008,Paris,"75, Paris, Île-de-France",75108,,,Paris 8e Arrondissement,ok
"50, quai Charles de Gaulle, 69006 Lyon",45.7853,4.854545,50 Quai Charles de Gaulle 69006 Lyon,0.9701627272727272,,housenumber,69386_1380_00050,50,50 Quai Charles de Gaulle,Quai Charles de Gaulle,69006,Lyon,"69, Rhône, Auvergne-Rhône-Alpes",69386,,,Lyon 6e Arrondissement,ok
"50, quai Charles de Gaulle, 69006 Lyon",45.7853,4.854545,50 Quai Charles de Gaulle 69006 Lyon,0.9701627272727272,,housenumber,69386_1380_00050,50,50 Quai Charles de Gaulle,Quai Charles de Gaulle,69006,Lyon,"69, Rhône, Auvergne-Rhône-Alpes",69386,,,Lyon 6e Arrondissement,ok
"Île Seguin, 92100 Boulogne billancourt",48.827741,2.234805,Cours de l'Ile Seguin 92100 Boulogne-Billancourt,0.7622158607350096,0.684688347107438,street,92012_8534,,Cours de l'Ile Seguin,Cours de l'Ile Seguin,92100,Boulogne-Billancourt,"92, Hauts-de-Seine, Île-de-France",92012,,,,ok
"78, rue Cardinet, 75017 Paris",48.884204,2.309259,78 Rue Cardinet 75017 Paris,0.9827790909090908,0.7859396480938415,housenumber,75117_1550_00078,78,78 Rue Cardinet,Rue Cardinet,75017,Paris,"75, Paris, Île-de-France",75117,,,Paris 17e Arrondissement,ok
"58 rue des Lombards, 75001 Paris",48.859848,2.347811,58 Rue des Lombards 75001 Paris,0.9627390909090908,,housenumber,75101_5738_00058,58,58 Rue des Lombards,Rue des Lombards,75001,Paris,"75, Paris, Île-de-France",75101,,,Paris 1er Arrondissement,ok
"11 bis rue du Coq Français, 93260 Les lilas",48.878457,2.414878,11bis Rue du Coq Francais 93260 Les Lilas,0.9016358441558441,,housenumber,93045_1470_00011_bis,11bis,11bis Rue du Coq Francais,Rue du Coq Francais,93260,Les Lilas,"93, Seine-Saint-Denis, Île-de-France",93045,,,,ok
"Chateau de Versailles, 78000 Versailles",48.800878,2.12262,Rue du Vieux Versailles 78000 Versailles,0.656504466403162,0.591943953488372,street,78646_3180,,Rue du Vieux Versailles,Rue du Vieux Versailles,78000,Versailles,"78, Yvelines, Île-de-France",78646,,,,ok
"2 rue du Général Leclerc, 94510 La queue en brie",48.785546,2.580149,Rue du Général Leclerc 94510 La Queue-en-Brie,0.9219533992094862,,street,94060_0220,,Rue du Général Leclerc,Rue du Général Leclerc,94510,La Queue-en-Brie,"94, Val-de-Marne, Île-de-France",94060,,,,ok
"8 RUE Couthiol, 26250 Livron sur drome",44.778836,4.842945,8 Rue de couthiol 26250 Livron-sur-Drôme,0.888819020979021,0.7181684848484847,housenumber,26165_0179_00008,8,8 Rue de couthiol,Rue de couthiol,26250,Livron-sur-Drôme,"26, Drôme, Auvergne-Rhône-Alpes",26165,,ccvd,,ok
"8 bis rue Saint Augustin, 06300 Nice",43.699328,7.279225,8bis Rue Saint-Augustin 06300 Nice,0.8950151948051948,0.7440579606879606,housenumber,06088_5705_00008_bis,8bis,8bis Rue Saint-Augustin,Rue Saint-Augustin,06300,Nice,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",06088,,,,ok
"Place de la Porte de Versailles, 75015 Paris",48.832015,2.288055,Place de la Porte de Versailles 75015 Paris,0.9714990909090908,0.8843031620553359,street,75115_7707,,Place de la Porte de Versailles,Place de la Porte de Versailles,75015,Paris,"75, Paris, Île-de-France",75115,,,Paris 15e Arrondissement,ok
"78, rue Cardinet, 75017 Paris",48.884204,2.309259,78 Rue Cardinet 75017 Paris,0.9827790909090908,0.7859396480938415,housenumber,75117_1550_00078,78,78 Rue Cardinet,Rue Cardinet,75017,Paris,"75, Paris, Île-de-France",75117,,,Paris 17e Arrondissement,ok
"61 rue du Château d’Eau, 75010 Paris",48.872495,2.355162,61 Rue du Château d'Eau 75010 Paris,0.9756372727272727,,housenumber,75110_1916_00061,61,61 Rue du Château d'Eau,Rue du Château d'Eau,75010,Paris,"75, Paris, Île-de-France",75110,,,Paris 10e Arrondissement,ok
"58 rue des Lombards, 75001 Paris",48.859848,2.347811,58 Rue des Lombards 75001 Paris,0.9627390909090908,,housenumber,75101_5738_00058,58,58 Rue des Lombards,Rue des Lombards,75001,Paris,"75, Paris, Île-de-France",75101,,,Paris 1er Arrondissement,ok
"106 rue Brancion, 75015 Paris",48.830303,2.301819,106 Rue Brancion 75015 Paris,0.9827309090909091,0.6550199999999999,housenumber,75115_1255_00106,106,106 Rue Brancion,Rue Brancion,75015,Paris,"75, Paris, Île-de-France",75115,,,Paris 15e Arrondissement,ok
"1 place de france, 91300 Massy",48.731764,2.289592,1 Place de France 91300 Massy,0.9627763636363635,0.6504807792207792,housenumber,91377_1770_00001,1,1 Place de France,Place de France,91300,Massy,"91, Essonne, Île-de-France",91377,,,,ok
"Chateau de Versailles, 78000 Versailles",48.800878,2.12262,Rue du Vieux Versailles 78000 Versailles,0.656504466403162,0.591943953488372,street,78646_3180,,Rue du Vieux Versailles,Rue du Vieux Versailles,78000,Versailles,"78, Yvelines, Île-de-France",78646,,,,ok
"Rue Cardinal Richaud, 33300 Bordeaux",44.887381,-0.564287,Rue Cardinal Richaud 33300 Bordeaux,0.9670699999999999,,street,33063_1578,,Rue Cardinal Richaud,Rue Cardinal Richaud,33300,Bordeaux,"33, Gironde, Nouvelle-Aquitaine",33063,,,,ok
"15 place de Châteauneuf, 37000 Tours",47.393679,0.682562,15 Place de Châteauneuf 37000 Tours,0.9701972727272727,0.7457618181818181,housenumber,37261_1000_00015,15,15 Place de Châteauneuf,Place de Châteauneuf,37000,Tours,"37, Indre-et-Loire, Centre-Val de Loire",37261,,,,ok
"Pavillon Gabriel – Cour d’honneur du château, 78000 Versailles",48.811134,2.154707,Allée Gabriel Fauré 78000 Versailles,0.4288899173553719,0.4173360208643815,street,78646_1132,,Allée Gabriel Fauré,Allée Gabriel Fauré,78000,Versailles,"78, Yvelines, Île-de-France",78646,,,,ok
"all Ferme, 77186 Noisiel",48.844144,2.626057,Allée de la Ferme 77186 Noisiel,0.665239413489736,0.5355946753246753,street,77337_7mql6q,,Allée de la Ferme,Allée de la Ferme,77186,Noisiel,"77, Seine-et-Marne, Île-de-France",77337,,,,ok
"Île Seguin, 92100 Boulogne billancourt",48.827741,2.234805,Cours de l'Ile Seguin 92100 Boulogne-Billancourt,0.7622158607350096,0.684688347107438,street,92012_8534,,Cours de l'Ile Seguin,Cours de l'Ile Seguin,92100,Boulogne-Billancourt,"92, Hauts-de-Seine, Île-de-France",92012,,,,ok
"15, avenue Montaigne, 75008 Paris",48.865672,2.303279,15 Avenue Montaigne 75008 Paris,0.9707127272727273,,housenumber,75108_6450_00015,15,15 Avenue Montaigne,Avenue Montaigne,75008,Paris,"75, Paris, Île-de-France",75108,,,Paris 8e Arrondissement,ok
"58 rue des Lombards, 75001 Paris",48.859848,2.347811,58 Rue des Lombards 75001 Paris,0.9627390909090908,,housenumber,75101_5738_00058,58,58 Rue des Lombards,Rue des Lombards,75001,Paris,"75, Paris, Île-de-France",75101,,,Paris 1er Arrondissement,ok
"58 rue des Lombards, 75001 Paris",48.859848,2.347811,58 Rue des Lombards 75001 Paris,0.9627390909090908,,housenumber,75101_5738_00058,58,58 Rue des Lombards,Rue des Lombards,75001,Paris,"75, Paris, Île-de-France",75101,,,Paris 1er Arrondissement,ok
"15, avenue Montaigne, 75008 Paris",48.865672,2.303279,15 Avenue Montaigne 75008 Paris,0.9707127272727273,,housenumber,75108_6450_00015,15,15 Avenue Montaigne,Avenue Montaigne,75008,Paris,"75, Paris, Île-de-France",75108,,,Paris 8e Arrondissement,ok
"22 rue Claude Drivon, 42800 Rive de gier",45.527985,4.612684,22 Rue Claude Drivon 42800 Rive-de-Gier,0.9681836363636362,,housenumber,42186_0176_00022,22,22 Rue Claude Drivon,Rue Claude Drivon,42800,Rive-de-Gier,"42, Loire, Auvergne-Rhône-Alpes",42186,,,,ok
"19 Rue Saint-Louis en l'Île, 75004 Paris",48.851202,2.358167,19 Rue Saint-Louis en l'Ile 75004 Paris,0.9713163636363636,0.5387579679144384,housenumber,75104_8678_00019,19,19 Rue Saint-Louis en l'Ile,Rue Saint-Louis en l'Ile,75004,Paris,"75, Paris, Île-de-France",75104,,,Paris 4e Arrondissement,ok
"15, avenue Montaigne, 75008 Paris",48.865672,2.303279,15 Avenue Montaigne 75008 Paris,0.9707127272727273,,housenumber,75108_6450_00015,15,15 Avenue Montaigne,Avenue Montaigne,75008,Paris,"75, Paris, Île-de-France",75108,,,Paris 8e Arrondissement,ok
"25 rue Saint Exupery, 34430 Saint jean de védas",43.56244,3.841882,25 Rue Antoine de Saint Exupery 34430 Saint-Jean-de-Védas,0.7839140259740259,,housenumber,34270_0227_00025,25,25 Rue Antoine de Saint Exupery,Rue Antoine de Saint Exupery,34430,Saint-Jean-de-Védas,"34, Hérault, Occitanie",34270,,,,ok
"58 rue des Lombards, 75001 Paris",48.859848,2.347811,58 Rue des Lombards 75001 Paris,0.9627390909090908,,housenumber,75101_5738_00058,58,58 Rue des Lombards,Rue des Lombards,75001,Paris,"75, Paris, Île-de-France",75101,,,Paris 1er Arrondissement,ok
"58 rue des Lombards, 75001 Paris",48.859848,2.347811,58 Rue des Lombards 75001 Paris,0.9627390909090908,,housenumber,75101_5738_00058,58,58 Rue des Lombards,Rue des Lombards,75001,Paris,"75, Paris, Île-de-France",75101,,,Paris 1er Arrondissement,ok
"Pavillon Gabriel – Cour d’honneur du château, 78000 Versailles",48.811134,2.154707,Allée Gabriel Fauré 78000 Versailles,0.4288899173553719,0.4173360208643815,street,78646_1132,,Allée Gabriel Fauré,Allée Gabriel Fauré,78000,Versailles,"78, Yvelines, Île-de-France",78646,,,,ok
"15, avenue Montaigne, 75008 Paris",48.865672,2.303279,15 Avenue Montaigne 75008 Paris,0.9707127272727273,,housenumber,75108_6450_00015,15,15 Avenue Montaigne,Avenue Montaigne,75008,Paris,"75, Paris, Île-de-France",75108,,,Paris 8e Arrondissement,ok
"58 rue des Lombards, 75001 Paris",48.859848,2.347811,58 Rue des Lombards 75001 Paris,0.9627390909090908,,housenumber,75101_5738_00058,58,58 Rue des Lombards,Rue des Lombards,75001,Paris,"75, Paris, Île-de-France",75101,,,Paris 1er Arrondissement,ok
"Place Martin Luther King, 76000 Rouen",49.442119,1.087268,Pl du Pasteur Martin Luther King 76000 Rouen,0.6588495164410058,,street,76540_5515,,Pl du Pasteur Martin Luther King,Pl du Pasteur Martin Luther King,76000,Rouen,"76, Seine-Maritime, Normandie",76540,,,,ok
"Pavillon Gabriel – Cour d’honneur du château, 78000 Versailles",48.811134,2.154707,Allée Gabriel Fauré 78000 Versailles,0.4288899173553719,0.4173360208643815,street,78646_1132,,Allée Gabriel Fauré,Allée Gabriel Fauré,78000,Versailles,"78, Yvelines, Île-de-France",78646,,,,ok
"58 rue des Lombards, 75001 Paris",48.859848,2.347811,58 Rue des Lombards 75001 Paris,0.9627390909090908,,housenumber,75101_5738_00058,58,58 Rue des Lombards,Rue des Lombards,75001,Paris,"75, Paris, Île-de-France",75101,,,Paris 1er Arrondissement,ok
"58 rue des Lombards, 75001 Paris",48.859848,2.347811,58 Rue des Lombards 75001 Paris,0.9627390909090908,,housenumber,75101_5738_00058,58,58 Rue des Lombards,Rue des Lombards,75001,Paris,"75, Paris, Île-de-France",75101,,,Paris 1er Arrondissement,ok
"Place Martin Luther King, 76000 Rouen",49.442119,1.087268,Pl du Pasteur Martin Luther King 76000 Rouen,0.6588495164410058,,street,76540_5515,,Pl du Pasteur Martin Luther King,Pl du Pasteur Martin Luther King,76000,Rouen,"76, Seine-Maritime, Normandie",76540,,,,ok
"Place de L'Eglise, 69210 Bully",45.852569,4.583864,Place de l'Église 69210 Bully,0.9468090909090908,0.5168345454545454,street,69032_0320,,Place de l'Église,Place de l'Église,69210,Bully,"69, Rhône, Auvergne-Rhône-Alpes",69032,,,,ok
"58 rue des Lombards, 75001 Paris",48.859848,2.347811,58 Rue des Lombards 75001 Paris,0.9627390909090908,,housenumber,75101_5738_00058,58,58 Rue des Lombards,Rue des Lombards,75001,Paris,"75, Paris, Île-de-France",75101,,,Paris 1er Arrondissement,ok
"58 rue des Lombards, 75001 Paris",48.859848,2.347811,58 Rue des Lombards 75001 Paris,0.9627390909090908,,housenumber,75101_5738_00058,58,58 Rue des Lombards,Rue des Lombards,75001,Paris,"75, Paris, Île-de-France",75101,,,Paris 1er Arrondissement,ok
"Place Martin Luther King, 76000 Rouen",49.442119,1.087268,Pl du Pasteur Martin Luther King 76000 Rouen,0.6588495164410058,,street,76540_5515,,Pl du Pasteur Martin Luther King,Pl du Pasteur Martin Luther King,76000,Rouen,"76, Seine-Maritime, Normandie",76540,,,,ok
